2025-10-09 15:23:30,175 [INFO] Iniciando treinamento do modelo mlp_att0_CM
2025-10-09 15:23:30,176 [INFO] Configuração: att_index=0, epochs=30, layers=[128, 64, 32], lr=0.001, batch_size=32, descriptor_type=CM
2025-10-09 15:23:30,176 [INFO] Diretório para modelos: /mnt/hdd/home/jdurao/ToolBox-ChemXAI/models
2025-10-09 15:23:30,176 [INFO] Carregando dados...
2025-10-09 15:23:30,255 [INFO] Preparando dataloaders sem ruído...
2025-10-09 15:23:30,891 [INFO] Dados carregados em 0.72 segundos
2025-10-09 15:23:30,892 [INFO] Tamanhos dos conjuntos - Treino: 107108, Validação: 13388, Teste: 13389
2025-10-09 15:24:48,137 [INFO] Época 5/30, Batch 350/3348, Loss: 0.0003
2025-10-09 15:24:48,401 [INFO] Época 5/30, Batch 400/3348, Loss: 0.0005
2025-10-09 15:24:48,666 [INFO] Época 5/30, Batch 450/3348, Loss: 0.0003
2025-10-09 15:24:48,930 [INFO] Época 5/30, Batch 500/3348, Loss: 0.0002
2025-10-09 15:24:49,192 [INFO] Época 5/30, Batch 550/3348, Loss: 0.0004
2025-10-09 15:24:49,467 [INFO] Época 5/30, Batch 600/3348, Loss: 0.0003
2025-10-09 15:24:49,734 [INFO] Época 5/30, Batch 650/3348, Loss: 0.0003
2025-10-09 15:24:49,996 [INFO] Época 5/30, Batch 700/3348, Loss: 0.0003
2025-10-09 15:24:50,258 [INFO] Época 5/30, Batch 750/3348, Loss: 0.0006
2025-10-09 15:24:50,525 [INFO] Época 5/30, Batch 800/3348, Loss: 0.0004
2025-10-09 15:24:50,789 [INFO] Época 5/30, Batch 850/3348, Loss: 0.0004
2025-10-09 15:24:51,052 [INFO] Época 5/30, Batch 900/3348, Loss: 0.0003
2025-10-09 15:24:51,315 [INFO] Época 5/30, Batch 950/3348, Loss: 0.0003
2025-10-09 15:24:51,577 [INFO] Época 5/30, Batch 1000/3348, Loss: 0.0003
2025-10-09 15:24:51,841 [INFO] Época 5/30, Batch 1050/3348, Loss: 0.0004
2025-10-09 15:24:52,105 [INFO] Época 5/30, Batch 1100/3348, Loss: 0.0004
2025-10-09 15:24:52,368 [INFO] Época 5/30, Batch 1150/3348, Loss: 0.0003
2025-10-09 15:24:52,632 [INFO] Época 5/30, Batch 1200/3348, Loss: 0.0003
2025-10-09 15:24:52,896 [INFO] Época 5/30, Batch 1250/3348, Loss: 0.0003
2025-10-09 15:24:53,159 [INFO] Época 5/30, Batch 1300/3348, Loss: 0.0002
2025-10-09 15:24:53,424 [INFO] Época 5/30, Batch 1350/3348, Loss: 0.0003
2025-10-09 15:24:53,686 [INFO] Época 5/30, Batch 1400/3348, Loss: 0.0002
2025-10-09 15:24:53,947 [INFO] Época 5/30, Batch 1450/3348, Loss: 0.0004
2025-10-09 15:24:54,208 [INFO] Época 5/30, Batch 1500/3348, Loss: 0.0002
2025-10-09 15:24:54,469 [INFO] Época 5/30, Batch 1550/3348, Loss: 0.0002
2025-10-09 15:24:54,733 [INFO] Época 5/30, Batch 1600/3348, Loss: 0.0002
2025-10-09 15:24:54,995 [INFO] Época 5/30, Batch 1650/3348, Loss: 0.0004
2025-10-09 15:24:55,257 [INFO] Época 5/30, Batch 1700/3348, Loss: 0.0005
2025-10-09 15:24:55,519 [INFO] Época 5/30, Batch 1750/3348, Loss: 0.0005
2025-10-09 15:24:55,781 [INFO] Época 5/30, Batch 1800/3348, Loss: 0.0002
2025-10-09 15:24:56,042 [INFO] Época 5/30, Batch 1850/3348, Loss: 0.0003
2025-10-09 15:24:56,302 [INFO] Época 5/30, Batch 1900/3348, Loss: 0.0004
2025-10-09 15:24:56,564 [INFO] Época 5/30, Batch 1950/3348, Loss: 0.0003
2025-10-09 15:24:56,824 [INFO] Época 5/30, Batch 2000/3348, Loss: 0.0004
2025-10-09 15:24:57,085 [INFO] Época 5/30, Batch 2050/3348, Loss: 0.0003
2025-10-09 15:24:57,347 [INFO] Época 5/30, Batch 2100/3348, Loss: 0.0004
2025-10-09 15:24:57,607 [INFO] Época 5/30, Batch 2150/3348, Loss: 0.0005
2025-10-09 15:24:57,871 [INFO] Época 5/30, Batch 2200/3348, Loss: 0.0004
2025-10-09 15:24:58,135 [INFO] Época 5/30, Batch 2250/3348, Loss: 0.0002
2025-10-09 15:24:58,396 [INFO] Época 5/30, Batch 2300/3348, Loss: 0.0003
2025-10-09 15:24:58,660 [INFO] Época 5/30, Batch 2350/3348, Loss: 0.0005
2025-10-09 15:24:58,924 [INFO] Época 5/30, Batch 2400/3348, Loss: 0.0004
2025-10-09 15:24:59,186 [INFO] Época 5/30, Batch 2450/3348, Loss: 0.0004
2025-10-09 15:24:59,448 [INFO] Época 5/30, Batch 2500/3348, Loss: 0.0003
2025-10-09 15:24:59,706 [INFO] Época 5/30, Batch 2550/3348, Loss: 0.0002
2025-10-09 15:24:59,961 [INFO] Época 5/30, Batch 2600/3348, Loss: 0.0002
2025-10-09 15:25:00,224 [INFO] Época 5/30, Batch 2650/3348, Loss: 0.0004
2025-10-09 15:25:00,486 [INFO] Época 5/30, Batch 2700/3348, Loss: 0.0003
2025-10-09 15:25:00,746 [INFO] Época 5/30, Batch 2750/3348, Loss: 0.0003
2025-10-09 15:25:01,011 [INFO] Época 5/30, Batch 2800/3348, Loss: 0.0003
2025-10-09 15:25:01,275 [INFO] Época 5/30, Batch 2850/3348, Loss: 0.0006
2025-10-09 15:25:01,539 [INFO] Época 5/30, Batch 2900/3348, Loss: 0.0004
2025-10-09 15:25:01,802 [INFO] Época 5/30, Batch 2950/3348, Loss: 0.0004
2025-10-09 15:25:02,063 [INFO] Época 5/30, Batch 3000/3348, Loss: 0.0004
2025-10-09 15:25:02,324 [INFO] Época 5/30, Batch 3050/3348, Loss: 0.0004
2025-10-09 15:25:02,585 [INFO] Época 5/30, Batch 3100/3348, Loss: 0.0003
2025-10-09 15:25:02,847 [INFO] Época 5/30, Batch 3150/3348, Loss: 0.0003
2025-10-09 15:25:03,110 [INFO] Época 5/30, Batch 3200/3348, Loss: 0.0002
2025-10-09 15:25:03,374 [INFO] Época 5/30, Batch 3250/3348, Loss: 0.0003
2025-10-09 15:25:03,635 [INFO] Época 5/30, Batch 3300/3348, Loss: 0.0002
2025-10-09 15:25:05,221 [INFO] [5/30] Train Loss: 0.0048 | Val Loss: 0.0005 | Tempo: 19.13s
2025-10-09 15:25:05,686 [INFO] Época 6/30, Batch 50/3348, Loss: 0.0004
2025-10-09 15:25:05,971 [INFO] Época 6/30, Batch 100/3348, Loss: 0.0002
2025-10-09 15:25:06,250 [INFO] Época 6/30, Batch 150/3348, Loss: 0.0003
2025-10-09 15:25:06,524 [INFO] Época 6/30, Batch 200/3348, Loss: 0.0003
2025-10-09 15:25:06,800 [INFO] Época 6/30, Batch 250/3348, Loss: 0.0004
2025-10-09 15:25:07,076 [INFO] Época 6/30, Batch 300/3348, Loss: 0.0003
2025-10-09 15:25:07,353 [INFO] Época 6/30, Batch 350/3348, Loss: 0.0002
2025-10-09 15:25:07,629 [INFO] Época 6/30, Batch 400/3348, Loss: 0.0003
2025-10-09 15:25:07,895 [INFO] Época 6/30, Batch 450/3348, Loss: 0.0004
2025-10-09 15:25:08,161 [INFO] Época 6/30, Batch 500/3348, Loss: 0.0004
2025-10-09 15:25:08,427 [INFO] Época 6/30, Batch 550/3348, Loss: 0.0002
2025-10-09 15:25:08,696 [INFO] Época 6/30, Batch 600/3348, Loss: 0.0003
2025-10-09 15:25:08,961 [INFO] Época 6/30, Batch 650/3348, Loss: 0.0006
2025-10-09 15:25:09,226 [INFO] Época 6/30, Batch 700/3348, Loss: 0.0003
2025-10-09 15:25:09,494 [INFO] Época 6/30, Batch 750/3348, Loss: 0.0003
2025-10-09 15:25:09,761 [INFO] Época 6/30, Batch 800/3348, Loss: 0.0004
2025-10-09 15:25:10,028 [INFO] Época 6/30, Batch 850/3348, Loss: 0.0006
2025-10-09 15:25:10,292 [INFO] Época 6/30, Batch 900/3348, Loss: 0.0004
2025-10-09 15:25:10,557 [INFO] Época 6/30, Batch 950/3348, Loss: 0.0004
2025-10-09 15:25:10,826 [INFO] Época 6/30, Batch 1000/3348, Loss: 0.0002
2025-10-09 15:25:11,094 [INFO] Época 6/30, Batch 1050/3348, Loss: 0.0003
2025-10-09 15:25:11,359 [INFO] Época 6/30, Batch 1100/3348, Loss: 0.0004
2025-10-09 15:25:11,628 [INFO] Época 6/30, Batch 1150/3348, Loss: 0.0003
2025-10-09 15:25:11,895 [INFO] Época 6/30, Batch 1200/3348, Loss: 0.0002
2025-10-09 15:25:12,163 [INFO] Época 6/30, Batch 1250/3348, Loss: 0.0003
2025-10-09 15:25:12,429 [INFO] Época 6/30, Batch 1300/3348, Loss: 0.0003
2025-10-09 15:25:12,695 [INFO] Época 6/30, Batch 1350/3348, Loss: 0.0002
2025-10-09 15:25:12,959 [INFO] Época 6/30, Batch 1400/3348, Loss: 0.0003
2025-10-09 15:25:13,222 [INFO] Época 6/30, Batch 1450/3348, Loss: 0.0003
2025-10-09 15:25:13,486 [INFO] Época 6/30, Batch 1500/3348, Loss: 0.0005
2025-10-09 15:25:13,742 [INFO] Época 6/30, Batch 1550/3348, Loss: 0.0004
2025-10-09 15:25:13,995 [INFO] Época 6/30, Batch 1600/3348, Loss: 0.0004
2025-10-09 15:25:14,251 [INFO] Época 6/30, Batch 1650/3348, Loss: 0.0002
2025-10-09 15:25:14,503 [INFO] Época 6/30, Batch 1700/3348, Loss: 0.0003
2025-10-09 15:25:14,756 [INFO] Época 6/30, Batch 1750/3348, Loss: 0.0003
2025-10-09 15:25:15,008 [INFO] Época 6/30, Batch 1800/3348, Loss: 0.0004
2025-10-09 15:25:15,259 [INFO] Época 6/30, Batch 1850/3348, Loss: 0.0003
2025-10-09 15:25:15,511 [INFO] Época 6/30, Batch 1900/3348, Loss: 0.0003
2025-10-09 15:25:15,762 [INFO] Época 6/30, Batch 1950/3348, Loss: 0.0002
2025-10-09 15:25:16,012 [INFO] Época 6/30, Batch 2000/3348, Loss: 0.0004
2025-10-09 15:25:16,264 [INFO] Época 6/30, Batch 2050/3348, Loss: 0.0003
2025-10-09 15:25:16,514 [INFO] Época 6/30, Batch 2100/3348, Loss: 0.0003
2025-10-09 15:25:16,774 [INFO] Época 6/30, Batch 2150/3348, Loss: 0.0004
2025-10-09 15:25:17,041 [INFO] Época 6/30, Batch 2200/3348, Loss: 0.0003
2025-10-09 15:25:17,307 [INFO] Época 6/30, Batch 2250/3348, Loss: 0.0004
2025-10-09 15:25:17,568 [INFO] Época 6/30, Batch 2300/3348, Loss: 0.0003
2025-10-09 15:25:17,829 [INFO] Época 6/30, Batch 2350/3348, Loss: 0.0003
2025-10-09 15:25:18,084 [INFO] Época 6/30, Batch 2400/3348, Loss: 0.0003
2025-10-09 15:25:18,338 [INFO] Época 6/30, Batch 2450/3348, Loss: 0.0004
2025-10-09 15:25:18,599 [INFO] Época 6/30, Batch 2500/3348, Loss: 0.0005
2025-10-09 15:25:18,854 [INFO] Época 6/30, Batch 2550/3348, Loss: 0.0004
2025-10-09 15:25:19,107 [INFO] Época 6/30, Batch 2600/3348, Loss: 0.0003
2025-10-09 15:25:19,365 [INFO] Época 6/30, Batch 2650/3348, Loss: 0.0003
2025-10-09 15:25:19,618 [INFO] Época 6/30, Batch 2700/3348, Loss: 0.0004
2025-10-09 15:25:19,871 [INFO] Época 6/30, Batch 2750/3348, Loss: 0.0003
2025-10-09 15:25:20,124 [INFO] Época 6/30, Batch 2800/3348, Loss: 0.0003
2025-10-09 15:25:20,374 [INFO] Época 6/30, Batch 2850/3348, Loss: 0.0004
2025-10-09 15:25:20,625 [INFO] Época 6/30, Batch 2900/3348, Loss: 0.0006
2025-10-09 15:25:20,874 [INFO] Época 6/30, Batch 2950/3348, Loss: 0.0003
2025-10-09 15:25:21,124 [INFO] Época 6/30, Batch 3000/3348, Loss: 0.0003
2025-10-09 15:25:21,376 [INFO] Época 6/30, Batch 3050/3348, Loss: 0.0003
2025-10-09 15:25:21,629 [INFO] Época 6/30, Batch 3100/3348, Loss: 0.0006
2025-10-09 15:25:21,883 [INFO] Época 6/30, Batch 3150/3348, Loss: 0.0004
2025-10-09 15:25:22,136 [INFO] Época 6/30, Batch 3200/3348, Loss: 0.0003
2025-10-09 15:25:22,390 [INFO] Época 6/30, Batch 3250/3348, Loss: 0.0004
2025-10-09 15:25:22,642 [INFO] Época 6/30, Batch 3300/3348, Loss: 0.0003
2025-10-09 15:25:24,197 [INFO] [6/30] Train Loss: 0.0048 | Val Loss: 0.0003 | Tempo: 18.97s
2025-10-09 15:25:24,201 [INFO] Melhor modelo salvo em: /mnt/hdd/home/jdurao/ToolBox-ChemXAI/models/mlp_qm9_CM_att0_large.pth
2025-10-09 15:25:24,631 [INFO] Época 7/30, Batch 50/3348, Loss: 0.0005
2025-10-09 15:25:24,892 [INFO] Época 7/30, Batch 100/3348, Loss: 0.0002
2025-10-09 15:25:25,160 [INFO] Época 7/30, Batch 150/3348, Loss: 0.0002
2025-10-09 15:25:25,426 [INFO] Época 7/30, Batch 200/3348, Loss: 0.0003
2025-10-09 15:25:25,693 [INFO] Época 7/30, Batch 250/3348, Loss: 0.0003
2025-10-09 15:25:25,959 [INFO] Época 7/30, Batch 300/3348, Loss: 0.0004
2025-10-09 15:25:26,229 [INFO] Época 7/30, Batch 350/3348, Loss: 0.0005
2025-10-09 15:25:26,493 [INFO] Época 7/30, Batch 400/3348, Loss: 0.0004
2025-10-09 15:25:26,759 [INFO] Época 7/30, Batch 450/3348, Loss: 0.0003
2025-10-09 15:25:27,023 [INFO] Época 7/30, Batch 500/3348, Loss: 0.0003
2025-10-09 15:25:27,289 [INFO] Época 7/30, Batch 550/3348, Loss: 0.0003
2025-10-09 15:25:27,554 [INFO] Época 7/30, Batch 600/3348, Loss: 0.0003
2025-10-09 15:25:27,820 [INFO] Época 7/30, Batch 650/3348, Loss: 0.0003
2025-10-09 15:25:28,083 [INFO] Época 7/30, Batch 700/3348, Loss: 0.0003
2025-10-09 15:25:28,341 [INFO] Época 7/30, Batch 750/3348, Loss: 0.0002
2025-10-09 15:25:28,594 [INFO] Época 7/30, Batch 800/3348, Loss: 0.0003
2025-10-09 15:25:28,846 [INFO] Época 7/30, Batch 850/3348, Loss: 0.0003
2025-10-09 15:25:29,102 [INFO] Época 7/30, Batch 900/3348, Loss: 0.0005
2025-10-09 15:25:29,357 [INFO] Época 7/30, Batch 950/3348, Loss: 0.0006
2025-10-09 15:25:29,610 [INFO] Época 7/30, Batch 1000/3348, Loss: 0.0004
2025-10-09 15:25:29,864 [INFO] Época 7/30, Batch 1050/3348, Loss: 0.0003
2025-10-09 15:25:30,116 [INFO] Época 7/30, Batch 1100/3348, Loss: 0.0003
2025-10-09 15:25:30,369 [INFO] Época 7/30, Batch 1150/3348, Loss: 0.0003
2025-10-09 15:25:30,620 [INFO] Época 7/30, Batch 1200/3348, Loss: 0.0002
2025-10-09 15:25:30,864 [INFO] Época 7/30, Batch 1250/3348, Loss: 0.0003
2025-10-09 15:25:31,108 [INFO] Época 7/30, Batch 1300/3348, Loss: 0.0003
2025-10-09 15:25:31,371 [INFO] Época 7/30, Batch 1350/3348, Loss: 0.0004
2025-10-09 15:25:31,639 [INFO] Época 7/30, Batch 1400/3348, Loss: 0.0003
2025-10-09 15:25:31,903 [INFO] Época 7/30, Batch 1450/3348, Loss: 0.0004
2025-10-09 15:25:32,170 [INFO] Época 7/30, Batch 1500/3348, Loss: 0.0004
2025-10-09 15:25:32,434 [INFO] Época 7/30, Batch 1550/3348, Loss: 0.0003
2025-10-09 15:25:32,700 [INFO] Época 7/30, Batch 1600/3348, Loss: 0.0003
2025-10-09 15:25:32,967 [INFO] Época 7/30, Batch 1650/3348, Loss: 0.0003
2025-10-09 15:25:33,234 [INFO] Época 7/30, Batch 1700/3348, Loss: 0.0004
2025-10-09 15:25:33,499 [INFO] Época 7/30, Batch 1750/3348, Loss: 0.0002
2025-10-09 15:25:33,766 [INFO] Época 7/30, Batch 1800/3348, Loss: 0.0004
2025-10-09 15:25:34,032 [INFO] Época 7/30, Batch 1850/3348, Loss: 0.0004
2025-10-09 15:25:34,290 [INFO] Época 7/30, Batch 1900/3348, Loss: 0.0004
2025-10-09 15:25:34,547 [INFO] Época 7/30, Batch 1950/3348, Loss: 0.0006
2025-10-09 15:25:34,803 [INFO] Época 7/30, Batch 2000/3348, Loss: 0.0004
2025-10-09 15:25:35,058 [INFO] Época 7/30, Batch 2050/3348, Loss: 0.0002
2025-10-09 15:25:35,313 [INFO] Época 7/30, Batch 2100/3348, Loss: 0.0003
2025-10-09 15:25:35,566 [INFO] Época 7/30, Batch 2150/3348, Loss: 0.0003
2025-10-09 15:25:35,833 [INFO] Época 7/30, Batch 2200/3348, Loss: 0.0003
2025-10-09 15:25:36,085 [INFO] Época 7/30, Batch 2250/3348, Loss: 0.0002
2025-10-09 15:25:36,348 [INFO] Época 7/30, Batch 2300/3348, Loss: 0.0003
2025-10-09 15:25:36,605 [INFO] Época 7/30, Batch 2350/3348, Loss: 0.0003
2025-10-09 15:25:36,861 [INFO] Época 7/30, Batch 2400/3348, Loss: 0.0002
2025-10-09 15:25:37,114 [INFO] Época 7/30, Batch 2450/3348, Loss: 0.0004
2025-10-09 15:25:37,368 [INFO] Época 7/30, Batch 2500/3348, Loss: 0.0003
2025-10-09 15:25:37,618 [INFO] Época 7/30, Batch 2550/3348, Loss: 0.0003
2025-10-09 15:25:37,873 [INFO] Época 7/30, Batch 2600/3348, Loss: 0.0003
2025-10-09 15:25:38,135 [INFO] Época 7/30, Batch 2650/3348, Loss: 0.0005
2025-10-09 15:25:38,390 [INFO] Época 7/30, Batch 2700/3348, Loss: 0.0003
2025-10-09 15:25:38,644 [INFO] Época 7/30, Batch 2750/3348, Loss: 0.0002
2025-10-09 15:25:38,896 [INFO] Época 7/30, Batch 2800/3348, Loss: 0.0003
2025-10-09 15:25:39,149 [INFO] Época 7/30, Batch 2850/3348, Loss: 0.0003
2025-10-09 15:25:39,410 [INFO] Época 7/30, Batch 2900/3348, Loss: 0.0002
2025-10-09 15:25:39,675 [INFO] Época 7/30, Batch 2950/3348, Loss: 0.0004
2025-10-09 15:25:39,940 [INFO] Época 7/30, Batch 3000/3348, Loss: 0.0003
2025-10-09 15:25:40,204 [INFO] Época 7/30, Batch 3050/3348, Loss: 0.0006
2025-10-09 15:25:40,467 [INFO] Época 7/30, Batch 3100/3348, Loss: 0.0003
2025-10-09 15:25:40,732 [INFO] Época 7/30, Batch 3150/3348, Loss: 0.0003
2025-10-09 15:25:41,006 [INFO] Época 7/30, Batch 3200/3348, Loss: 0.0002
2025-10-09 15:25:41,277 [INFO] Época 7/30, Batch 3250/3348, Loss: 0.0004
2025-10-09 15:25:41,548 [INFO] Época 7/30, Batch 3300/3348, Loss: 0.0004
2025-10-09 15:25:43,113 [INFO] [7/30] Train Loss: 0.0048 | Val Loss: 0.0003 | Tempo: 18.91s
2025-10-09 15:25:43,118 [INFO] Melhor modelo salvo em: /mnt/hdd/home/jdurao/ToolBox-ChemXAI/models/mlp_qm9_CM_att0_large.pth
2025-10-09 15:25:43,564 [INFO] Época 8/30, Batch 50/3348, Loss: 0.0004
2025-10-09 15:25:43,827 [INFO] Época 8/30, Batch 100/3348, Loss: 0.0002
2025-10-09 15:25:44,084 [INFO] Época 8/30, Batch 150/3348, Loss: 0.0004
2025-10-09 15:25:44,344 [INFO] Época 8/30, Batch 200/3348, Loss: 0.0002
2025-10-09 15:25:44,602 [INFO] Época 8/30, Batch 250/3348, Loss: 0.0003
2025-10-09 15:25:44,861 [INFO] Época 8/30, Batch 300/3348, Loss: 0.0003
2025-10-09 15:25:45,121 [INFO] Época 8/30, Batch 350/3348, Loss: 0.0002
2025-10-09 15:25:45,379 [INFO] Época 8/30, Batch 400/3348, Loss: 0.0005
2025-10-09 15:25:45,639 [INFO] Época 8/30, Batch 450/3348, Loss: 0.0004
2025-10-09 15:25:45,896 [INFO] Época 8/30, Batch 500/3348, Loss: 0.0003
2025-10-09 15:25:46,153 [INFO] Época 8/30, Batch 550/3348, Loss: 0.0003
2025-10-09 15:25:46,409 [INFO] Época 8/30, Batch 600/3348, Loss: 0.0003
2025-10-09 15:25:46,667 [INFO] Época 8/30, Batch 650/3348, Loss: 0.0004
2025-10-09 15:25:46,923 [INFO] Época 8/30, Batch 700/3348, Loss: 0.0004
2025-10-09 15:25:47,177 [INFO] Época 8/30, Batch 750/3348, Loss: 0.0003
2025-10-09 15:25:47,426 [INFO] Época 8/30, Batch 800/3348, Loss: 0.0005
2025-10-09 15:25:47,677 [INFO] Época 8/30, Batch 850/3348, Loss: 0.0004
2025-10-09 15:25:47,924 [INFO] Época 8/30, Batch 900/3348, Loss: 0.0002
2025-10-09 15:25:48,171 [INFO] Época 8/30, Batch 950/3348, Loss: 0.0003
2025-10-09 15:25:48,418 [INFO] Época 8/30, Batch 1000/3348, Loss: 0.0003
2025-10-09 15:25:48,666 [INFO] Época 8/30, Batch 1050/3348, Loss: 0.0003
2025-10-09 15:25:48,915 [INFO] Época 8/30, Batch 1100/3348, Loss: 0.0005
2025-10-09 15:25:49,162 [INFO] Época 8/30, Batch 1150/3348, Loss: 0.0003
2025-10-09 15:25:49,411 [INFO] Época 8/30, Batch 1200/3348, Loss: 0.0004
2025-10-09 15:25:49,657 [INFO] Época 8/30, Batch 1250/3348, Loss: 0.0002
2025-10-09 15:25:49,905 [INFO] Época 8/30, Batch 1300/3348, Loss: 0.0003
2025-10-09 15:25:50,153 [INFO] Época 8/30, Batch 1350/3348, Loss: 0.0003
2025-10-09 15:25:50,408 [INFO] Época 8/30, Batch 1400/3348, Loss: 0.0003
2025-10-09 15:25:50,665 [INFO] Época 8/30, Batch 1450/3348, Loss: 0.0003
2025-10-09 15:25:50,918 [INFO] Época 8/30, Batch 1500/3348, Loss: 0.0003
2025-10-09 15:25:51,174 [INFO] Época 8/30, Batch 1550/3348, Loss: 0.0004
2025-10-09 15:25:51,431 [INFO] Época 8/30, Batch 1600/3348, Loss: 0.0003
2025-10-09 15:25:51,690 [INFO] Época 8/30, Batch 1650/3348, Loss: 0.0004
2025-10-09 15:25:51,948 [INFO] Época 8/30, Batch 1700/3348, Loss: 0.0005
2025-10-09 15:25:52,204 [INFO] Época 8/30, Batch 1750/3348, Loss: 0.0002
2025-10-09 15:25:52,460 [INFO] Época 8/30, Batch 1800/3348, Loss: 0.0002
2025-10-09 15:25:52,716 [INFO] Época 8/30, Batch 1850/3348, Loss: 0.0005
2025-10-09 15:25:52,971 [INFO] Época 8/30, Batch 1900/3348, Loss: 0.0004
2025-10-09 15:25:53,227 [INFO] Época 8/30, Batch 1950/3348, Loss: 0.0006
2025-10-09 15:25:53,481 [INFO] Época 8/30, Batch 2000/3348, Loss: 0.0003
2025-10-09 15:25:53,737 [INFO] Época 8/30, Batch 2050/3348, Loss: 0.0050
2025-10-09 15:25:53,993 [INFO] Época 8/30, Batch 2100/3348, Loss: 0.0003
2025-10-09 15:25:54,252 [INFO] Época 8/30, Batch 2150/3348, Loss: 0.0002
2025-10-09 15:25:54,510 [INFO] Época 8/30, Batch 2200/3348, Loss: 0.0005
2025-10-09 15:25:54,767 [INFO] Época 8/30, Batch 2250/3348, Loss: 0.0003
2025-10-09 15:25:55,024 [INFO] Época 8/30, Batch 2300/3348, Loss: 0.0003
2025-10-09 15:25:55,279 [INFO] Época 8/30, Batch 2350/3348, Loss: 0.0002
2025-10-09 15:25:55,533 [INFO] Época 8/30, Batch 2400/3348, Loss: 0.0005
2025-10-09 15:25:55,790 [INFO] Época 8/30, Batch 2450/3348, Loss: 0.0003
2025-10-09 15:25:56,046 [INFO] Época 8/30, Batch 2500/3348, Loss: 0.0004
2025-10-09 15:25:56,300 [INFO] Época 8/30, Batch 2550/3348, Loss: 0.0003
2025-10-09 15:25:56,555 [INFO] Época 8/30, Batch 2600/3348, Loss: 0.0004
2025-10-09 15:25:56,810 [INFO] Época 8/30, Batch 2650/3348, Loss: 0.0003
2025-10-09 15:25:57,065 [INFO] Época 8/30, Batch 2700/3348, Loss: 0.0003
2025-10-09 15:25:57,322 [INFO] Época 8/30, Batch 2750/3348, Loss: 0.0003
2025-10-09 15:25:57,576 [INFO] Época 8/30, Batch 2800/3348, Loss: 0.0003
2025-10-09 15:25:57,832 [INFO] Época 8/30, Batch 2850/3348, Loss: 0.0003
2025-10-09 15:25:58,086 [INFO] Época 8/30, Batch 2900/3348, Loss: 0.0004
2025-10-09 15:25:58,341 [INFO] Época 8/30, Batch 2950/3348, Loss: 0.0003
2025-10-09 15:25:58,598 [INFO] Época 8/30, Batch 3000/3348, Loss: 0.0003
2025-10-09 15:25:58,852 [INFO] Época 8/30, Batch 3050/3348, Loss: 0.0003
2025-10-09 15:25:59,108 [INFO] Época 8/30, Batch 3100/3348, Loss: 0.0003
2025-10-09 15:25:59,364 [INFO] Época 8/30, Batch 3150/3348, Loss: 0.0003
2025-10-09 15:25:59,620 [INFO] Época 8/30, Batch 3200/3348, Loss: 0.0004
2025-10-09 15:25:59,876 [INFO] Época 8/30, Batch 3250/3348, Loss: 0.0004
2025-10-09 15:26:00,130 [INFO] Época 8/30, Batch 3300/3348, Loss: 0.0004
2025-10-09 15:26:01,675 [INFO] [8/30] Train Loss: 0.0047 | Val Loss: 0.0003 | Tempo: 18.56s
2025-10-09 15:26:02,121 [INFO] Época 9/30, Batch 50/3348, Loss: 0.0003
2025-10-09 15:26:02,391 [INFO] Época 9/30, Batch 100/3348, Loss: 0.0004
2025-10-09 15:26:02,658 [INFO] Época 9/30, Batch 150/3348, Loss: 0.0003
2025-10-09 15:26:02,925 [INFO] Época 9/30, Batch 200/3348, Loss: 0.0002
2025-10-09 15:26:03,193 [INFO] Época 9/30, Batch 250/3348, Loss: 0.0005
2025-10-09 15:26:03,466 [INFO] Época 9/30, Batch 300/3348, Loss: 0.0003
2025-10-09 15:26:03,741 [INFO] Época 9/30, Batch 350/3348, Loss: 0.0002
2025-10-09 15:26:04,011 [INFO] Época 9/30, Batch 400/3348, Loss: 0.0004
2025-10-09 15:26:04,284 [INFO] Época 9/30, Batch 450/3348, Loss: 0.0003
2025-10-09 15:26:04,555 [INFO] Época 9/30, Batch 500/3348, Loss: 0.0003
2025-10-09 15:26:04,826 [INFO] Época 9/30, Batch 550/3348, Loss: 0.0003
2025-10-09 15:26:05,099 [INFO] Época 9/30, Batch 600/3348, Loss: 0.0004
2025-10-09 15:26:05,371 [INFO] Época 9/30, Batch 650/3348, Loss: 0.0003
2025-10-09 15:26:05,643 [INFO] Época 9/30, Batch 700/3348, Loss: 0.0004
2025-10-09 15:26:05,916 [INFO] Época 9/30, Batch 750/3348, Loss: 0.0003
2025-10-09 15:26:06,186 [INFO] Época 9/30, Batch 800/3348, Loss: 0.0003
2025-10-09 15:26:06,450 [INFO] Época 9/30, Batch 850/3348, Loss: 0.0002
2025-10-09 15:26:06,714 [INFO] Época 9/30, Batch 900/3348, Loss: 0.0002
2025-10-09 15:26:06,972 [INFO] Época 9/30, Batch 950/3348, Loss: 0.0005
2025-10-09 15:26:07,233 [INFO] Época 9/30, Batch 1000/3348, Loss: 0.0003
2025-10-09 15:26:07,496 [INFO] Época 9/30, Batch 1050/3348, Loss: 0.0005
2025-10-09 15:26:07,753 [INFO] Época 9/30, Batch 1100/3348, Loss: 0.0003
2025-10-09 15:26:08,001 [INFO] Época 9/30, Batch 1150/3348, Loss: 0.0003
2025-10-09 15:26:08,251 [INFO] Época 9/30, Batch 1200/3348, Loss: 0.0003
2025-10-09 15:26:08,504 [INFO] Época 9/30, Batch 1250/3348, Loss: 0.0004
