2025-09-28 22:13:18,658 [INFO] Iniciando treinamento do modelo mlp_att0_3D
2025-09-28 22:13:18,658 [INFO] Configuração: att_index=0, epochs=30, layers=[32, 16], lr=0.001, batch_size=32, descriptor_type=3D
2025-09-28 22:13:18,658 [INFO] Diretório para modelos: /mnt/hdd/home/jdurao/ToolBox-ChemXAI/models
2025-09-28 22:13:18,658 [INFO] Carregando dados...
2025-09-28 22:13:18,747 [INFO] Preparando dataloaders sem ruído...
2025-09-28 22:19:19,183 [INFO] Dados carregados em 360.52 segundos
2025-09-28 22:19:19,183 [INFO] Tamanhos dos conjuntos - Treino: 105179, Validação: 13147, Teste: 13148
2025-09-28 22:19:19,183 [INFO] Usando dispositivo: cuda
2025-09-28 22:19:19,426 [INFO] Dimensão de entrada: 5, Dimensão de saída: 1
2025-09-28 22:19:19,426 [INFO] Criando modelo MLP com camadas: [32, 16]
2025-09-28 22:19:19,429 [INFO] Modelo criado com 737 parâmetros
2025-09-28 22:19:19,433 [INFO] Iniciando treinamento com 30 épocas...
2025-09-28 22:19:45,325 [INFO] Época 2/30, Batch 1600/3287, Loss: 0.0004
2025-09-28 22:19:45,572 [INFO] Época 2/30, Batch 1650/3287, Loss: 0.0007
2025-09-28 22:19:45,816 [INFO] Época 2/30, Batch 1700/3287, Loss: 0.0009
2025-09-28 22:19:46,060 [INFO] Época 2/30, Batch 1750/3287, Loss: 0.0008
2025-09-28 22:19:46,302 [INFO] Época 2/30, Batch 1800/3287, Loss: 0.0007
2025-09-28 22:19:46,548 [INFO] Época 2/30, Batch 1850/3287, Loss: 0.0016
2025-09-28 22:19:46,796 [INFO] Época 2/30, Batch 1900/3287, Loss: 0.0010
2025-09-28 22:19:47,040 [INFO] Época 2/30, Batch 1950/3287, Loss: 0.0006
2025-09-28 22:19:47,282 [INFO] Época 2/30, Batch 2000/3287, Loss: 0.0012
2025-09-28 22:19:47,526 [INFO] Época 2/30, Batch 2050/3287, Loss: 0.0005
2025-09-28 22:19:47,772 [INFO] Época 2/30, Batch 2100/3287, Loss: 0.0006
2025-09-28 22:19:48,025 [INFO] Época 2/30, Batch 2150/3287, Loss: 0.0004
2025-09-28 22:19:48,270 [INFO] Época 2/30, Batch 2200/3287, Loss: 0.0008
2025-09-28 22:19:48,514 [INFO] Época 2/30, Batch 2250/3287, Loss: 0.0008
2025-09-28 22:19:48,762 [INFO] Época 2/30, Batch 2300/3287, Loss: 0.0004
2025-09-28 22:19:49,007 [INFO] Época 2/30, Batch 2350/3287, Loss: 0.0007
2025-09-28 22:19:49,255 [INFO] Época 2/30, Batch 2400/3287, Loss: 0.0006
2025-09-28 22:19:49,501 [INFO] Época 2/30, Batch 2450/3287, Loss: 0.0012
2025-09-28 22:19:49,748 [INFO] Época 2/30, Batch 2500/3287, Loss: 0.0003
2025-09-28 22:19:49,995 [INFO] Época 2/30, Batch 2550/3287, Loss: 0.0006
2025-09-28 22:19:50,244 [INFO] Época 2/30, Batch 2600/3287, Loss: 0.0004
2025-09-28 22:19:50,489 [INFO] Época 2/30, Batch 2650/3287, Loss: 0.0008
2025-09-28 22:19:50,735 [INFO] Época 2/30, Batch 2700/3287, Loss: 0.0004
2025-09-28 22:19:50,981 [INFO] Época 2/30, Batch 2750/3287, Loss: 0.0005
2025-09-28 22:19:51,226 [INFO] Época 2/30, Batch 2800/3287, Loss: 0.0005
2025-09-28 22:19:51,473 [INFO] Época 2/30, Batch 2850/3287, Loss: 0.0012
2025-09-28 22:19:51,717 [INFO] Época 2/30, Batch 2900/3287, Loss: 0.0008
2025-09-28 22:19:51,962 [INFO] Época 2/30, Batch 2950/3287, Loss: 0.0004
2025-09-28 22:19:52,206 [INFO] Época 2/30, Batch 3000/3287, Loss: 0.0006
2025-09-28 22:19:52,452 [INFO] Época 2/30, Batch 3050/3287, Loss: 0.0007
2025-09-28 22:19:52,698 [INFO] Época 2/30, Batch 3100/3287, Loss: 0.0007
2025-09-28 22:19:52,942 [INFO] Época 2/30, Batch 3150/3287, Loss: 0.0008
2025-09-28 22:19:53,196 [INFO] Época 2/30, Batch 3200/3287, Loss: 0.0005
2025-09-28 22:19:53,440 [INFO] Época 2/30, Batch 3250/3287, Loss: 0.0008
2025-09-28 22:19:54,958 [INFO] [2/30] Train Loss: 0.0052 | Val Loss: 0.0009 | Tempo: 17.50s
2025-09-28 22:19:55,430 [INFO] Época 3/30, Batch 50/3287, Loss: 0.0006
2025-09-28 22:19:55,680 [INFO] Época 3/30, Batch 100/3287, Loss: 0.0005
2025-09-28 22:19:55,928 [INFO] Época 3/30, Batch 150/3287, Loss: 0.0004
2025-09-28 22:19:56,177 [INFO] Época 3/30, Batch 200/3287, Loss: 0.0004
2025-09-28 22:19:56,424 [INFO] Época 3/30, Batch 250/3287, Loss: 0.0004
2025-09-28 22:19:56,673 [INFO] Época 3/30, Batch 300/3287, Loss: 0.0005
2025-09-28 22:19:56,922 [INFO] Época 3/30, Batch 350/3287, Loss: 0.0009
2025-09-28 22:19:57,174 [INFO] Época 3/30, Batch 400/3287, Loss: 0.0006
2025-09-28 22:19:57,427 [INFO] Época 3/30, Batch 450/3287, Loss: 0.0008
2025-09-28 22:19:57,679 [INFO] Época 3/30, Batch 500/3287, Loss: 0.0010
2025-09-28 22:19:57,929 [INFO] Época 3/30, Batch 550/3287, Loss: 0.0006
2025-09-28 22:19:58,179 [INFO] Época 3/30, Batch 600/3287, Loss: 0.0004
2025-09-28 22:19:58,427 [INFO] Época 3/30, Batch 650/3287, Loss: 0.0004
2025-09-28 22:19:58,672 [INFO] Época 3/30, Batch 700/3287, Loss: 0.0005
2025-09-28 22:19:58,905 [INFO] Época 3/30, Batch 750/3287, Loss: 0.0005
2025-09-28 22:19:59,142 [INFO] Época 3/30, Batch 800/3287, Loss: 0.0006
2025-09-28 22:19:59,377 [INFO] Época 3/30, Batch 850/3287, Loss: 0.0004
2025-09-28 22:19:59,614 [INFO] Época 3/30, Batch 900/3287, Loss: 0.0002
